KP,KI,DELAY,SETTLINGTIME
15.1,0.1,0.03,52.8408
15.1,0.1,0.19,52.8408
15.1,0.1,0.21,52.8408
15.1,0.1,0.06,52.8508
15.1,0.1,0.08,52.8508
15.1,0.1,0.1,52.8508
15.1,0.1,0.12,52.8508
15.1,0.1,0.17,52.8608
15.1,0.1,0.05,52.8808
15.1,0.1,0.07,52.8808
15.1,0.1,0.09,52.8808
15.1,0.1,0.11,52.8808
15.1,0.1,0.13,52.8808
15.1,0.1,0.15,52.8808
55.1,10.1,0.02,52.9076
230.1,0.1,0.07,53.356
225.1,5.1,0.06,53.4105
55.1,10.1,0.03,53.469
125.1,5.1,0.19,53.4808
55.1,10.1,0.04,53.5655
225.1,0.1,0.08,53.594
130.1,5.1,0.18,53.6108
55.1,10.1,0.05,53.66
55.1,10.1,0.06,53.706
55.1,10.1,0.07,53.78114286
225.1,0.1,0.09,53.80266667
55.1,10.1,0.08,53.81685714
55.1,10.1,0.09,53.88453333
55.1,10.1,0.1,53.9212
55.1,10.1,0.11,53.9952
55.1,10.1,0.12,54.02072727
35.1,5.1,0.12,54.2708
35.1,5.1,0.13,54.7208
35.1,5.1,0.14,54.9108
50.1,10.1,0.01,54.92
35.1,5.1,0.15,55.0688
35.1,5.1,0.16,55.3108
50.1,10.1,0.02,55.376
50.1,10.1,0.03,55.533
50.1,10.1,0.04,55.5988
35.1,5.1,0.17,55.6208
50.1,10.1,0.05,55.671
50.1,10.1,0.06,55.71114286
35.1,5.1,0.18,55.7308
50.1,10.1,0.07,55.76986667
50.1,10.1,0.08,55.8
50.1,10.1,0.09,55.85717647
35.1,5.1,0.2,55.8708
35.1,5.1,0.19,55.8808
35.1,5.1,0.21,55.9808
45.1,10.1,0.01,57.58933333
45.1,10.1,0.02,57.65971429
45.1,10.1,0.03,57.7175
45.1,10.1,0.04,57.75
45.1,10.1,0.05,57.80305882
45.1,10.1,0.06,57.82364706
45.1,10.1,0.07,57.87466667
30.1,5.1,0.01,59.5408
30.1,5.1,0.02,59.5908
30.1,5.1,0.03,59.6808
30.1,5.1,0.04,59.7308
30.1,5.1,0.05,59.8208
30.1,5.1,0.06,59.8308
30.1,5.1,0.07,59.9008
30.1,5.1,0.08,59.9308
30.1,5.1,0.09,59.9808
30.1,5.1,0.1,59.98992
30.1,5.1,0.11,60.0688
30.1,5.1,0.12,60.0688
30.1,5.1,0.13,60.1244
30.1,5.1,0.14,60.1288
30.1,5.1,0.16,60.1488
30.1,5.1,0.15,60.16024
30.1,5.1,0.17,60.2008
30.1,5.1,0.2,60.21024
30.1,5.1,0.18,60.2108
30.1,5.1,0.21,60.2408
30.1,5.1,0.19,60.2608
25.1,5.1,0.01,72.824
25.1,5.1,0.02,73.486
25.1,5.1,0.03,73.6096
25.1,5.1,0.04,73.667
25.1,5.1,0.05,73.74171429
25.1,5.1,0.06,73.77842857
25.1,0.1,0.05,73.809
25.1,0.1,0.07,73.82133333
25.1,0.1,0.09,73.83466667
25.1,0.1,0.08,73.839
25.1,5.1,0.07,73.84742857
25.1,0.1,0.11,73.848
25.1,0.1,0.1,73.85
25.1,0.1,0.12,73.86
25.1,5.1,0.08,73.86128571
25.1,0.1,0.13,73.86133333
25.1,0.1,0.15,73.868
25.1,0.1,0.14,73.87233333
25.1,0.1,0.17,73.87466667
25.1,0.1,0.16,73.879
25.1,0.1,0.19,73.88133333
25.1,0.1,0.18,73.88566667
25.1,0.1,0.21,73.888
25.1,0.1,0.2,73.89233333
25.1,5.1,0.09,73.936
25.1,5.1,0.1,73.97271429
25.1,5.1,0.11,74.017
25.1,5.1,0.12,74.04466667
25.1,5.1,0.14,74.127
25.1,5.1,0.13,74.134
25.1,5.1,0.16,74.227
25.1,5.1,0.15,74.236
25.1,5.1,0.18,74.471
25.1,5.1,0.17,74.52
25.1,0.1,0.03,74.54
25.1,0.1,0.04,74.551
25.1,0.1,0.06,74.551
25.1,0.1,0.02,74.57
25.1,5.1,0.2,74.57233333
25.1,0.1,0.01,74.586
25.1,5.1,0.19,74.59466667
25.1,5.1,0.21,82.4008
20.1,5.1,0.01,90.6208
20.1,5.1,0.02,90.7108
20.1,5.1,0.03,90.7808
20.1,5.1,0.04,90.8318
20.1,5.1,0.05,90.9008
20.1,5.1,0.06,90.9318
20.1,5.1,0.07,99.788
20.1,5.1,0.08,99.88566667
20.1,5.1,0.09,99.956
0.1,0.1,0.01,
5.1,0.1,0.01,
10.1,0.1,0.01,
0.1,0.1,0.02,
5.1,0.1,0.02,
10.1,0.1,0.02,
0.1,0.1,0.03,
5.1,0.1,0.03,
10.1,0.1,0.03,
0.1,0.1,0.04,
5.1,0.1,0.04,
10.1,0.1,0.04,
0.1,0.1,0.05,
5.1,0.1,0.05,
10.1,0.1,0.05,
0.1,0.1,0.06,
5.1,0.1,0.06,
10.1,0.1,0.06,
0.1,0.1,0.07,
5.1,0.1,0.07,
10.1,0.1,0.07,
0.1,0.1,0.08,
5.1,0.1,0.08,
10.1,0.1,0.08,
0.1,0.1,0.09,
5.1,0.1,0.09,
10.1,0.1,0.09,
0.1,0.1,0.1,
5.1,0.1,0.1,
10.1,0.1,0.1,
0.1,0.1,0.11,
5.1,0.1,0.11,
10.1,0.1,0.11,
0.1,0.1,0.12,
5.1,0.1,0.12,
10.1,0.1,0.12,
0.1,0.1,0.13,
5.1,0.1,0.13,
10.1,0.1,0.13,
0.1,0.1,0.14,
5.1,0.1,0.14,
10.1,0.1,0.14,
0.1,0.1,0.15,
5.1,0.1,0.15,
10.1,0.1,0.15,
0.1,0.1,0.16,
5.1,0.1,0.16,
10.1,0.1,0.16,
0.1,0.1,0.17,
5.1,0.1,0.17,
10.1,0.1,0.17,
0.1,0.1,0.18,
5.1,0.1,0.18,
10.1,0.1,0.18,
0.1,0.1,0.19,
5.1,0.1,0.19,
10.1,0.1,0.19,
0.1,0.1,0.2,
5.1,0.1,0.2,
10.1,0.1,0.2,
0.1,0.1,0.21,
5.1,0.1,0.21,
10.1,0.1,0.21,
