KP,KI,DELAY,SETTLINGTIME
55.1,0.1,0.19,40.68545455
55.1,5.1,0.19,47.8364
60.1,0.1,0.19,39.96327273
60.1,5.1,0.19,46.8564
65.1,0.1,0.19,43.6008
65.1,5.1,0.19,45.9216
70.1,0.1,0.19,43.5408
70.1,5.1,0.19,45.04293333
75.1,0.1,0.19,42.9764
75.1,5.1,0.19,44.2364
80.1,0.1,0.19,42.7664
80.1,5.1,0.19,46.88
85.1,0.1,0.19,42.1144
85.1,5.1,0.19,50.5008
90.1,0.1,0.19,45.724
90.1,5.1,0.19,50.7408
95.1,0.1,0.19,45.08685714
95.1,5.1,0.19,50.1288
100.1,0.1,0.19,44.9284
100.1,5.1,0.19,49.7864
105.1,0.1,0.19,44.7144
105.1,5.1,0.19,49.1288
110.1,0.1,0.19,44.1005
110.1,5.1,0.19,48.7816
115.1,0.1,0.19,46.8008
115.1,5.1,0.19,48.1044
120.1,0.1,0.19,46.7808
120.1,5.1,0.19,50.741
125.1,0.1,0.19,49.65466667
125.1,5.1,0.19,53.4808
130.1,0.1,0.19,49.7008
135.1,0.1,0.19,49.69625
140.1,0.1,0.19,49.1048
145.1,0.1,0.19,48.86744828
15.1,0.1,0.2,52.7908
20.1,0.1,0.2,48.2708
25.1,0.1,0.2,73.89233333
25.1,5.1,0.2,74.57233333
30.1,0.1,0.2,42.1688
30.1,5.1,0.2,60.21024
35.1,0.1,0.2,40.1244
35.1,5.1,0.2,55.8708
40.1,0.1,0.2,38.7264
40.1,5.1,0.2,52.21024
45.1,0.1,0.2,40.7316
45.1,5.1,0.2,50.1888
50.1,0.1,0.2,40.971
50.1,5.1,0.2,48.9308
55.1,0.1,0.2,40.71933333
55.1,5.1,0.2,47.8564
60.1,0.1,0.2,39.98506
60.1,5.1,0.2,46.8664
65.1,0.1,0.2,43.7308
65.1,5.1,0.2,45.9264
70.1,0.1,0.2,43.6508
70.1,5.1,0.2,45.04293333
75.1,0.1,0.2,43.0288
75.1,5.1,0.2,47.7355
80.1,0.1,0.2,42.80493333
80.1,5.1,0.2,47.03828571
85.1,0.1,0.2,45.79333333
85.1,5.1,0.2,50.9508
90.1,0.1,0.2,45.82261538
90.1,5.1,0.2,50.8308
95.1,0.1,0.2,45.59171429
95.1,5.1,0.2,50.4108
100.1,0.1,0.2,44.9884
100.1,5.1,0.2,49.8964
105.1,0.1,0.2,44.76952
105.1,5.1,0.2,49.2308
110.1,0.1,0.2,44.18233333
110.1,5.1,0.2,48.8316
115.1,0.1,0.2,47.1288
115.1,5.1,0.2,50.749
120.1,0.1,0.2,46.8964
125.1,0.1,0.2,50.056
130.1,0.1,0.2,49.94114286
135.1,0.1,0.2,49.80234783
140.1,0.1,0.2,49.5568
145.1,0.1,0.2,51.6708
15.1,0.1,0.21,52.8408
20.1,0.1,0.21,48.2808
25.1,0.1,0.21,73.888
25.1,5.1,0.21,82.4008
30.1,0.1,0.21,42.1488
30.1,5.1,0.21,60.2408
35.1,0.1,0.21,40.1088
35.1,5.1,0.21,55.9808
40.1,0.1,0.21,38.6808
40.1,5.1,0.21,52.5608
45.1,0.1,0.21,40.9256
45.1,5.1,0.21,50.4408
50.1,0.1,0.21,41.01542857
50.1,5.1,0.21,48.99552
55.1,0.1,0.21,40.78
55.1,5.1,0.21,47.9164
60.1,0.1,0.21,40.03936842
60.1,5.1,0.21,46.9064
65.1,0.1,0.21,43.8408
65.1,5.1,0.21,45.9664
70.1,0.1,0.21,43.7608
70.1,5.1,0.21,45.07626667
75.1,0.1,0.21,43.1088
75.1,5.1,0.21,47.91636364
80.1,0.1,0.21,42.8616
80.1,5.1,0.21,47.68181818
85.1,0.1,0.21,45.97
85.1,5.1,0.21,51.5408
90.1,0.1,0.21,45.93415385
90.1,5.1,0.21,50.99552
95.1,0.1,0.21,45.71828571
95.1,5.1,0.21,50.7008
100.1,0.1,0.21,45.10586667
100.1,5.1,0.21,49.9664
105.1,0.1,0.21,44.8716
105.1,5.1,0.21,49.5864
110.1,0.1,0.21,47.7408
115.1,0.1,0.21,47.6808
120.1,0.1,0.21,50.8148
125.1,0.1,0.21,50.76186667
130.1,0.1,0.21,50.24133333
135.1,0.1,0.21,49.92538462
140.1,0.1,0.21,52.3608
