KP,KI,DELAY,SETTLINGTIME
70.1,4.6,0.02,184.67656
70.1,5.1,0.04,184.67656
80.1,4.1,0.12,184.67792
80.1,3.6,0.11,184.67792
80.1,4.6,0.13,184.67792
80.1,2.6,0.1,184.68292
80.1,2.1,0.11,184.68292
80.1,1.1,0.16,184.6832267
50.1,0.1,0.16,184.68384
70.1,5.1,0.05,184.68656
70.1,0.6,0.11,184.68656
80.1,3.1,0.11,184.68792
70.1,1.1,0.02,184.6898933
80.1,3.6,0.12,184.69292
80.1,1.6,0.14,184.69292
70.1,4.6,0.03,184.6932267
80.1,4.1,0.13,184.69792
70.1,4.1,0.01,184.6998933
80.1,2.6,0.11,184.6998933
80.1,1.1,0.17,184.6998933
80.1,2.1,0.12,184.70292
70.1,5.1,0.06,184.7032267
70.1,0.6,0.12,184.7032267
50.1,0.1,0.17,184.70384
70.1,4.6,0.04,184.70792
80.1,3.1,0.12,184.70792
70.1,4.1,0.02,184.7098933
80.1,3.6,0.13,184.71292
80.1,1.6,0.15,184.71292
70.1,1.1,0.03,184.7132267
40.1,0.1,0.09,184.71568
80.1,2.6,0.12,184.71656
80.1,4.1,0.14,184.71656
80.1,1.1,0.18,184.71792
80.1,2.1,0.13,184.71792
70.1,4.6,0.05,184.7198933
70.1,5.1,0.07,184.7198933
70.1,0.6,0.13,184.7198933
80.1,3.1,0.13,184.72292
70.1,1.1,0.04,184.72384
50.1,0.1,0.18,184.72568
70.1,4.1,0.03,184.72656
70.1,5.1,0.08,184.7298933
80.1,3.6,0.14,184.7298933
80.1,3.1,0.2,184.7298933
70.1,3.6,0.01,184.7332267
80.1,2.6,0.13,184.7332267
80.1,4.1,0.15,184.7332267
70.1,4.6,0.06,184.73656
70.1,0.6,0.14,184.73656
80.1,2.1,0.14,184.73656
80.1,1.1,0.19,184.7398933
80.1,3.1,0.14,184.74292
70.1,3.6,0.02,184.7432267
70.1,4.1,0.04,184.7432267
80.1,1.6,0.16,184.7432267
70.1,1.6,0.01,184.74384
70.1,1.1,0.05,184.74384
70.1,5.1,0.09,184.74656
80.1,3.6,0.15,184.74792
80.1,2.6,0.14,184.75292
70.1,4.6,0.07,184.75292
70.1,4.1,0.05,184.7532267
70.1,0.6,0.15,184.7532267
80.1,2.1,0.15,184.7532267
80.1,2.6,0.21,184.7532267
50.1,0.1,0.19,184.75568
70.1,1.6,0.02,184.75656
70.1,1.1,0.06,184.75656
70.1,3.6,0.03,184.7598933
80.1,3.1,0.15,184.7598933
70.1,5.1,0.1,184.76292
80.1,1.1,0.2,184.76292
70.1,4.6,0.08,184.7632267
70.1,3.1,0.01,184.76656
80.1,1.6,0.17,184.76656
80.1,3.6,0.16,184.76792
70.1,4.1,0.06,184.7698933
70.1,0.6,0.16,184.7698933
80.1,2.1,0.16,184.7698933
80.1,2.6,0.15,184.77292
70.1,1.1,0.07,184.7732267
70.1,1.6,0.03,184.77384
70.1,3.1,0.02,184.77656
70.1,3.6,0.04,184.77656
80.1,3.1,0.16,184.77792
70.1,4.6,0.09,184.7798933
80.1,1.1,0.21,184.78292
80.1,1.6,0.18,184.7832267
70.1,2.1,0.01,184.78384
50.1,0.1,0.2,184.78568
70.1,4.1,0.07,184.78656
70.1,0.6,0.17,184.78656
80.1,2.1,0.17,184.78792
80.1,3.6,0.17,184.78792
70.1,1.6,0.04,184.7898933
70.1,1.1,0.08,184.7898933
80.1,2.6,0.16,184.7898933
70.1,2.6,0.01,184.7932267
70.1,3.1,0.03,184.7932267
70.1,3.6,0.05,184.7932267
70.1,4.6,0.1,184.79656
80.1,3.1,0.17,184.79792
70.1,2.1,0.02,184.8032267
70.1,4.1,0.08,184.8032267
70.1,0.6,0.18,184.8032267
70.1,2.6,0.02,184.80384
70.1,3.6,0.06,184.80384
40.1,0.1,0.1,184.80568
70.1,1.6,0.05,184.80656
70.1,4.6,0.11,184.80656
80.1,1.6,0.19,184.80656
80.1,2.6,0.17,184.80792
70.1,3.1,0.04,184.8098933
80.1,2.1,0.18,184.8098933
70.1,4.1,0.09,184.8132267
70.1,2.1,0.03,184.81384
50.1,0.1,0.21,184.81568
80.1,3.1,0.18,184.81792
70.1,2.6,0.03,184.8198933
70.1,3.6,0.07,184.8198933
70.1,1.1,0.09,184.8198933
70.1,1.6,0.06,184.8232267
70.1,4.6,0.12,184.8232267
80.1,1.6,0.2,184.8232267
60.1,6.1,0.03,184.82656
70.1,3.1,0.05,184.82656
70.1,0.6,0.19,184.82656
80.1,2.1,0.19,184.82792
80.1,2.6,0.18,184.82792
70.1,4.1,0.1,184.8298933
70.1,2.6,0.04,184.83384
70.1,1.1,0.1,184.83384
70.1,2.1,0.04,184.83656
70.1,3.6,0.08,184.83656
80.1,3.1,0.19,184.83792
70.1,1.6,0.07,184.8398933
70.1,4.6,0.13,184.8398933
80.1,2.6,0.19,184.8398933
70.1,3.1,0.06,184.8432267
70.1,0.6,0.2,184.8432267
70.1,1.1,0.11,184.84656
70.1,4.1,0.11,184.84656
80.1,1.6,0.21,184.84792
70.1,3.6,0.09,184.8532267
70.1,1.6,0.08,184.85384
70.1,2.1,0.05,184.85384
70.1,2.6,0.05,184.85384
70.1,3.1,0.07,184.85384
40.1,0.1,0.11,184.85568
80.1,2.1,0.2,184.85656
70.1,0.6,0.21,184.8598933
70.1,4.1,0.12,184.8632267
60.1,6.1,0.01,184.86384
70.1,1.1,0.12,184.86384
70.1,2.6,0.06,184.8698933
70.1,3.6,0.1,184.8698933
80.1,2.6,0.2,184.87292
70.1,4.1,0.13,184.8732267
70.1,2.1,0.06,184.87384
70.1,3.1,0.08,184.87384
70.1,1.1,0.13,184.8798933
60.1,6.1,0.02,184.8832267
70.1,2.1,0.07,184.88384
70.1,2.6,0.07,184.88384
70.1,1.6,0.09,184.88384
70.1,3.6,0.11,184.88384
70.1,3.1,0.09,184.88656
70.1,4.1,0.14,184.8898933
80.1,2.1,0.21,184.89292
70.1,1.1,0.14,184.89384
70.1,1.6,0.1,184.89656
70.1,2.6,0.08,184.9032267
70.1,3.6,0.12,184.9032267
70.1,4.1,0.15,184.90384
70.1,2.1,0.08,184.90384
70.1,3.1,0.1,184.90384
70.1,1.1,0.15,184.9132267
70.1,1.1,0.16,184.91384
60.1,5.6,0.01,184.91384
70.1,2.6,0.09,184.91384
70.1,1.6,0.11,184.91384
70.1,3.6,0.13,184.91384
70.1,4.1,0.16,184.9232267
70.1,2.1,0.09,184.92384
70.1,3.1,0.11,184.92384
70.1,3.6,0.14,184.9298933
70.1,1.1,0.17,184.9332267
60.1,5.6,0.02,184.93384
70.1,2.6,0.1,184.93384
70.1,1.6,0.12,184.93384
70.1,3.1,0.12,184.93656
70.1,2.1,0.1,184.94384
70.1,1.1,0.18,184.94384
70.1,3.6,0.15,184.94656
60.1,5.6,0.03,184.95384
70.1,2.6,0.11,184.95384
70.1,1.6,0.13,184.95384
70.1,3.1,0.13,184.95384
70.1,1.1,0.19,184.9598933
70.1,3.6,0.16,184.9632267
70.1,2.1,0.11,184.96384
60.1,5.6,0.04,184.97384
70.1,2.6,0.12,184.97384
70.1,1.6,0.14,184.97384
70.1,3.1,0.14,184.97384
70.1,1.1,0.2,184.97384
70.1,3.6,0.17,184.97384
70.1,2.1,0.12,184.983656
70.1,2.6,0.13,184.98656
70.1,3.1,0.15,184.98656
60.1,5.6,0.05,184.993472
70.1,1.6,0.15,184.993472
70.1,1.1,0.21,184.993472
70.1,2.1,0.13,185.00184
70.1,3.6,0.18,185.00184
60.1,5.6,0.06,185.00368
70.1,2.6,0.14,185.01184
70.1,3.1,0.16,185.01184
70.1,2.1,0.14,185.02184
70.1,3.6,0.19,185.02184
70.1,1.6,0.16,185.02368
60.1,5.1,0.02,185.02568
70.1,3.1,0.17,185.03184
60.1,5.6,0.07,185.04184
70.1,2.1,0.15,185.04184
70.1,2.6,0.15,185.04184
60.1,5.1,0.03,185.04384
70.1,2.6,0.16,185.05184
70.1,1.6,0.17,185.05184
70.1,3.1,0.18,185.05184
70.1,2.1,0.16,185.06184
60.1,5.1,0.04,185.06568
70.1,2.6,0.17,185.07184
70.1,1.6,0.18,185.07184
70.1,3.1,0.19,185.07184
70.1,2.1,0.17,185.08184
70.1,1.6,0.19,185.09184
70.1,3.1,0.2,185.09184
60.1,5.1,0.05,185.09568
70.1,2.1,0.18,185.10184
70.1,2.6,0.18,185.10184
60.1,5.1,0.06,185.10568
70.1,1.6,0.2,185.11184
70.1,3.1,0.21,185.11184
70.1,2.1,0.19,185.12184
70.1,2.6,0.19,185.12184
70.1,1.6,0.21,185.13184
60.1,5.1,0.07,185.13568
70.1,2.1,0.2,185.14184
70.1,2.6,0.2,185.14184
70.1,2.1,0.21,185.15184
60.1,5.1,0.08,185.15384
60.1,5.1,0.01,185.15568
70.1,2.6,0.21,185.16184
60.1,5.1,0.09,185.17568
60.1,5.1,0.1,185.19384
60.1,5.1,0.11,185.22384
60.1,5.1,0.12,185.24384
60.1,4.6,0.01,185.25384
60.1,4.6,0.02,185.27384
60.1,4.6,0.03,185.29568
60.1,4.6,0.05,185.32384
60.1,4.6,0.04,185.32384
60.1,4.6,0.06,185.33384
60.1,4.6,0.07,185.35384
60.1,4.6,0.08,185.36384
60.1,4.6,0.09,185.38384
30.1,0.1,0.01,185.39568
60.1,4.6,0.1,185.40384
60.1,4.1,0.07,185.42384
60.1,4.6,0.11,185.42384
60.1,4.6,0.12,185.43384
30.1,0.1,0.03,185.43568
60.1,4.6,0.13,185.44384
30.1,0.1,0.02,185.44568
60.1,4.1,0.01,185.4532267
60.1,4.1,0.09,185.4598933
60.1,4.1,0.02,185.4632267
60.1,4.6,0.14,185.46384
30.1,0.1,0.04,185.46568
60.1,0.6,0.01,185.4732267
60.1,4.6,0.15,185.47384
60.1,4.1,0.11,185.4798933
60.1,4.1,0.03,185.48292
60.1,0.6,0.02,185.4898933
60.1,4.6,0.16,185.49384
30.1,0.1,0.05,185.49568
60.1,4.1,0.04,185.50292
60.1,0.6,0.03,185.50384
60.1,4.6,0.17,185.50656
60.1,3.6,0.02,185.50792
60.1,4.1,0.13,185.5132267
60.1,0.6,0.04,185.51384
60.1,4.1,0.05,185.5198933
60.1,3.6,0.03,185.52292
60.1,4.1,0.06,185.5232267
30.1,0.1,0.06,185.52568
60.1,0.6,0.05,185.5332267
60.1,4.1,0.15,185.53384
60.1,3.6,0.04,185.53792
60.1,0.6,0.06,185.5432267
60.1,4.1,0.08,185.5432267
60.1,3.6,0.05,185.54656
60.1,0.6,0.07,185.55384
30.1,0.1,0.07,185.55568
60.1,3.6,0.06,185.56292
60.1,0.6,0.08,185.56384
60.1,4.1,0.17,185.56656
60.1,4.1,0.1,185.57656
60.1,3.6,0.07,185.5798933
60.1,0.6,0.09,185.58384
30.1,0.1,0.08,185.58568
60.1,3.6,0.08,185.59292
60.1,4.1,0.12,185.59292
60.1,4.1,0.19,185.5932267
60.1,3.6,0.01,185.60292
60.1,4.1,0.2,185.6032267
60.1,0.6,0.1,185.60384
60.1,3.6,0.09,185.60656
60.1,4.1,0.14,185.61792
60.1,4.1,0.21,185.6198933
60.1,3.6,0.1,185.62292
60.1,0.6,0.11,185.62384
60.1,3.6,0.11,185.63292
60.1,0.6,0.12,185.63384
60.1,3.6,0.12,185.63656
60.1,1.1,0.01,185.63792
60.1,3.1,0.01,185.64292
60.1,4.1,0.16,185.64292
60.1,0.6,0.13,185.64656
60.1,1.1,0.02,185.65292
60.1,3.6,0.13,185.65292
60.1,3.1,0.02,185.65792
60.1,0.6,0.14,185.6632267
60.1,3.6,0.14,185.6632267
40.1,0.1,0.12,185.66568
60.1,1.1,0.03,185.66656
60.1,4.1,0.18,185.66792
60.1,3.1,0.03,185.67292
60.1,0.6,0.15,185.67384
40.1,0.1,0.13,185.67568
60.1,1.1,0.04,185.67792
60.1,2.6,0.01,185.67792
60.1,1.6,0.01,185.68292
60.1,3.1,0.04,185.68292
60.1,3.6,0.15,185.68292
60.1,3.6,0.16,185.6832267
60.1,0.6,0.16,185.6898933
60.1,2.6,0.02,185.69292
60.1,2.1,0.01,185.69292
60.1,1.1,0.05,185.6932267
60.1,3.1,0.05,185.69792
60.1,3.6,0.17,185.69792
60.1,1.6,0.02,185.70292
60.1,1.1,0.06,185.7032267
60.1,2.6,0.03,185.70656
60.1,0.6,0.17,185.70656
60.1,2.1,0.02,185.70792
60.1,3.1,0.06,185.70792
60.1,3.6,0.18,185.70792
60.1,0.6,0.18,185.71656
60.1,2.6,0.04,185.71792
60.1,1.6,0.03,185.71792
60.1,1.1,0.07,185.71792
60.1,3.1,0.07,185.71792
60.1,2.1,0.03,185.72292
60.1,3.6,0.19,185.72292
60.1,1.6,0.04,185.72792
60.1,1.1,0.08,185.72792
60.1,3.1,0.08,185.72792
60.1,2.6,0.05,185.73292
60.1,3.6,0.2,185.73292
60.1,0.6,0.19,185.7332267
60.1,2.1,0.04,185.73656
50.1,5.1,0.01,185.7398933
60.1,1.6,0.05,185.74292
60.1,2.6,0.06,185.74292
60.1,1.1,0.09,185.74292
60.1,3.1,0.09,185.74292
60.1,0.6,0.2,185.7432267
60.1,3.6,0.21,185.74792
60.1,3.1,0.1,185.74792
60.1,1.1,0.1,185.75292
60.1,2.1,0.05,185.75292
50.1,5.1,0.02,185.75656
60.1,1.6,0.06,185.75656
60.1,2.6,0.07,185.75792
60.1,0.6,0.21,185.7598933
60.1,2.1,0.06,185.76292
60.1,1.1,0.11,185.76792
60.1,3.1,0.11,185.76792
60.1,2.6,0.08,185.76792
50.1,5.1,0.03,185.77292
60.1,1.6,0.07,185.77292
60.1,3.1,0.12,185.77292
50.1,4.6,0.01,185.7732267
60.1,2.1,0.07,185.7732267
60.1,1.1,0.12,185.77792
60.1,2.6,0.09,185.77792
60.1,2.1,0.08,185.78292
50.1,5.1,0.04,185.7832267
60.1,1.6,0.08,185.7832267
40.1,0.1,0.14,185.78568
50.1,4.6,0.02,185.79292
60.1,2.6,0.1,185.79292
60.1,1.1,0.13,185.79292
60.1,3.1,0.13,185.79292
60.1,3.1,0.14,185.79792
60.1,2.1,0.09,185.79792
60.1,1.6,0.09,185.80292
60.1,2.6,0.11,185.80292
60.1,1.1,0.14,185.80292
60.1,1.6,0.1,185.8032267
50.1,5.1,0.05,185.80656
50.1,4.6,0.03,185.80792
60.1,2.1,0.1,185.80792
60.1,2.6,0.12,185.81292
60.1,3.1,0.15,185.81292
40.1,0.1,0.15,185.81568
60.1,3.1,0.16,185.81792
60.1,1.6,0.11,185.81792
60.1,1.1,0.15,185.81792
60.1,2.1,0.11,185.82292
50.1,4.6,0.04,185.8232267
50.1,5.1,0.06,185.8232267
50.1,4.1,0.01,185.82656
60.1,2.6,0.13,185.82792
60.1,1.6,0.12,185.82792
60.1,1.1,0.16,185.82792
60.1,3.1,0.17,185.83292
40.1,0.1,0.16,185.83384
60.1,2.1,0.12,185.83656
60.1,2.6,0.14,185.83656
50.1,4.6,0.05,185.8398933
60.1,1.6,0.13,185.84292
60.1,1.1,0.17,185.84292
50.1,4.1,0.02,185.8432267
60.1,2.1,0.13,185.84792
60.1,3.1,0.18,185.84792
60.1,2.6,0.15,185.85292
60.1,1.1,0.18,185.85292
60.1,3.1,0.19,185.85292
50.1,0.6,0.06,185.85384
50.1,4.6,0.06,185.85656
60.1,1.6,0.14,185.85656
60.1,2.6,0.16,185.85792
60.1,3.1,0.2,185.85792
50.1,4.1,0.03,185.8598933
60.1,2.1,0.14,185.86292
60.1,1.6,0.15,185.86292
40.1,0.1,0.17,185.86384
60.1,1.1,0.19,185.87292
60.1,3.1,0.21,185.87292
50.1,3.6,0.01,185.8732267
50.1,4.6,0.07,185.8732267
60.1,2.6,0.17,185.8732267
50.1,4.1,0.04,185.87656
60.1,1.6,0.16,185.87792
60.1,2.1,0.15,185.87792
50.1,4.6,0.08,185.88292
60.1,2.6,0.18,185.88292
60.1,1.1,0.2,185.88292
50.1,0.6,0.08,185.8832267
60.1,2.1,0.16,185.8832267
40.1,0.1,0.18,185.88384
50.1,4.1,0.05,185.88656
50.1,3.6,0.02,185.8898933
60.1,1.6,0.17,185.8932267
60.1,2.6,0.19,185.8932267
60.1,2.1,0.17,185.89792
60.1,1.1,0.21,185.89792
50.1,4.6,0.09,185.8998933
60.1,1.6,0.18,185.90292
50.1,4.1,0.06,185.9032267
40.1,0.1,0.19,185.90384
60.1,2.1,0.18,185.90792
60.1,2.6,0.2,185.90792
50.1,3.6,0.04,185.9098933
50.1,4.6,0.1,185.9098933
50.1,0.6,0.01,185.91384
60.1,1.6,0.19,185.91792
50.1,4.1,0.07,185.9198933
60.1,2.6,0.21,185.9198933
40.1,0.1,0.2,185.92384
60.1,2.1,0.19,185.92656
60.1,1.6,0.2,185.92792
50.1,4.1,0.08,185.9298933
60.1,2.1,0.2,185.9298933
50.1,3.6,0.05,185.9332267
50.1,4.6,0.11,185.9332267
50.1,0.6,0.02,185.93656
60.1,1.6,0.21,185.94292
50.1,4.6,0.12,185.9432267
50.1,3.6,0.06,185.94384
60.1,2.1,0.21,185.94792
50.1,4.1,0.09,185.9532267
50.1,0.6,0.03,185.95384
40.1,0.1,0.21,185.95384
50.1,4.1,0.1,185.9632267
50.1,3.6,0.07,185.9732267
50.1,4.6,0.13,185.9732267
50.1,0.6,0.04,185.97384
50.1,0.6,0.14,185.97384
50.1,3.6,0.08,185.983656
50.1,4.1,0.11,185.98656
50.1,0.6,0.05,185.993472
50.1,4.1,0.12,186.00184
50.1,3.6,0.03,186.01184
50.1,3.6,0.09,186.01184
50.1,0.6,0.16,186.0212267
50.1,3.6,0.1,186.0278933
50.1,4.1,0.13,186.03184
40.1,5.1,0.01,186.03384
50.1,0.6,0.07,186.04184
50.1,4.1,0.14,186.0478933
50.1,3.6,0.11,186.05184
50.1,3.1,0.01,186.0598933
50.1,0.6,0.18,186.0612267
50.1,4.1,0.15,186.06184
50.1,3.6,0.12,186.0678933
50.1,0.6,0.09,186.07184
40.1,5.1,0.02,186.07384
50.1,4.1,0.16,186.07456
50.1,0.6,0.1,186.08184
50.1,3.1,0.02,186.08384
50.1,3.6,0.13,186.09184
40.1,5.1,0.03,186.09384
50.1,4.1,0.17,186.1012267
50.1,0.6,0.2,186.1012267
50.1,3.6,0.14,186.10184
50.1,3.1,0.03,186.10384
40.1,5.1,0.04,186.10568
50.1,0.6,0.11,186.10592
50.1,4.1,0.18,186.1078933
50.1,3.1,0.04,186.11384
50.1,0.6,0.12,186.11456
40.1,5.1,0.05,186.12384
50.1,3.1,0.12,186.12384
50.1,3.6,0.15,186.1278933
40.1,5.1,0.06,186.13384
40.1,4.6,0.01,186.13384
50.1,3.1,0.05,186.13384
50.1,3.6,0.16,186.13456
50.1,0.6,0.13,186.14384
50.1,4.1,0.19,186.15184
40.1,4.6,0.02,186.15384
50.1,3.1,0.06,186.15384
50.1,3.1,0.14,186.15384
50.1,2.6,0.01,186.15384
50.1,3.6,0.17,186.16184
50.1,4.1,0.2,186.16184
40.1,4.6,0.03,186.16384
40.1,4.6,0.04,186.17384
50.1,3.1,0.07,186.17384
50.1,0.6,0.15,186.17384
50.1,3.1,0.15,186.1798933
50.1,3.6,0.18,186.181184
50.1,1.1,0.01,186.18384
50.1,2.6,0.02,186.18384
50.1,3.1,0.08,186.18384
50.1,3.1,0.16,186.19384
40.1,4.6,0.05,186.19384
50.1,2.6,0.03,186.20384
40.1,4.6,0.06,186.20384
30.1,4.1,0.08,186.20384
50.1,3.6,0.19,186.20656
30.1,4.1,0.1,186.21384
40.1,4.6,0.07,186.21384
50.1,3.1,0.09,186.21384
30.1,4.1,0.09,186.21568
50.1,2.6,0.04,186.2232267
50.1,0.6,0.17,186.22384
50.1,1.1,0.02,186.22384
50.1,3.1,0.1,186.22384
50.1,3.6,0.2,186.22384
50.1,3.1,0.17,186.2332267
50.1,2.1,0.01,186.23384
30.1,4.1,0.11,186.23384
50.1,1.1,0.03,186.24384
50.1,2.6,0.05,186.24384
50.1,3.6,0.21,186.24384
50.1,2.1,0.02,186.24384
50.1,3.1,0.18,186.24384
50.1,2.6,0.06,186.25384
40.1,4.6,0.08,186.25384
50.1,1.6,0.01,186.25384
50.1,3.1,0.11,186.25384
50.1,1.1,0.04,186.2632267
50.1,0.6,0.19,186.26384
50.1,2.1,0.03,186.2732267
50.1,2.6,0.07,186.27384
40.1,4.6,0.09,186.27384
50.1,1.6,0.02,186.27656
50.1,3.1,0.13,186.2798933
50.1,3.1,0.19,186.2798933
40.1,4.1,0.02,186.2832267
50.1,1.1,0.05,186.28384
50.1,2.1,0.04,186.28384
50.1,1.1,0.06,186.28384
50.1,2.6,0.08,186.28384
30.1,4.1,0.04,186.28568
40.1,4.6,0.1,186.29384
50.1,3.1,0.2,186.29384
40.1,4.1,0.03,186.29384
50.1,1.6,0.03,186.30384
30.1,4.1,0.05,186.30384
50.1,2.1,0.05,186.30384
50.1,2.6,0.09,186.30384
50.1,0.6,0.21,186.30384
40.1,4.1,0.04,186.30384
50.1,1.6,0.04,186.30384
30.1,4.1,0.06,186.30568
50.1,1.1,0.07,186.30656
50.1,2.6,0.1,186.31384
40.1,4.6,0.11,186.31384
50.1,3.1,0.21,186.31384
50.1,2.1,0.06,186.31656
50.1,1.1,0.08,186.31656
40.1,4.1,0.01,186.32384
40.1,4.1,0.05,186.32384
30.1,4.1,0.07,186.32384
50.1,1.6,0.05,186.32656
50.1,2.6,0.11,186.3332267
40.1,4.1,0.06,186.33384
40.1,4.6,0.12,186.33384
50.1,2.1,0.07,186.3398933
50.1,1.1,0.09,186.3398933
50.1,1.6,0.06,186.3432267
50.1,2.6,0.12,186.34384
50.1,2.1,0.08,186.3498933
40.1,4.1,0.07,186.3532267
50.1,1.1,0.1,186.35384
40.1,4.6,0.13,186.35384
50.1,1.6,0.07,186.3598933
50.1,2.6,0.13,186.3598933
40.1,4.1,0.08,186.3632267
50.1,1.6,0.08,186.36384
50.1,2.1,0.09,186.3732267
40.1,4.6,0.14,186.37384
50.1,2.6,0.14,186.37384
40.1,4.1,0.09,186.37384
50.1,1.1,0.11,186.37384
50.1,2.6,0.21,186.3798933
50.1,2.1,0.1,186.3832267
40.1,4.1,0.1,186.38384
50.1,1.1,0.12,186.38384
50.1,1.6,0.09,186.38656
40.1,3.6,0.01,186.39384
30.1,0.1,0.09,186.39568
50.1,2.6,0.15,186.3998933
50.1,1.6,0.1,186.4032267
40.1,4.1,0.11,186.40384
50.1,2.1,0.11,186.40384
50.1,1.1,0.13,186.40384
40.1,4.1,0.12,186.41384
50.1,1.1,0.14,186.41384
50.1,2.6,0.16,186.41384
40.1,3.6,0.02,186.41656
50.1,2.1,0.12,186.41656
50.1,1.6,0.11,186.42384
40.1,4.1,0.13,186.42656
50.1,1.6,0.12,186.43384
40.1,3.6,0.03,186.43384
50.1,1.1,0.15,186.43384
50.1,2.1,0.13,186.4398933
50.1,2.6,0.17,186.4398933
50.1,2.1,0.14,186.4432267
30.1,0.1,0.1,186.44568
40.1,3.6,0.04,186.4498933
50.1,1.1,0.16,186.4498933
50.1,1.6,0.13,186.45384
40.1,4.1,0.14,186.45656
50.1,2.6,0.18,186.45656
50.1,2.1,0.15,186.4598933
50.1,1.6,0.14,186.4632267
50.1,1.1,0.17,186.46656
50.1,2.1,0.16,186.47384
50.1,2.6,0.19,186.47384
30.1,0.1,0.11,186.47568
40.1,3.6,0.05,186.4798933
40.1,4.1,0.15,186.4798933
50.1,1.1,0.18,186.4832267
40.1,4.1,0.16,186.48384
50.1,1.6,0.15,186.48656
50.1,2.6,0.2,186.4898933
40.1,3.1,0.01,186.4932267
40.1,3.6,0.06,186.49384
50.1,2.1,0.17,186.49384
50.1,1.6,0.16,186.49656
40.1,4.1,0.17,186.50384
50.1,1.1,0.19,186.50384
30.1,0.1,0.12,186.50568
40.1,3.6,0.07,186.50656
40.1,3.1,0.02,186.5098933
50.1,2.1,0.18,186.5098933
50.1,1.1,0.2,186.51656
50.1,1.6,0.17,186.5198933
40.1,3.6,0.08,186.5232267
40.1,3.1,0.03,186.52656
40.1,4.1,0.18,186.5298933
50.1,2.1,0.19,186.5332267
40.1,3.6,0.09,186.53384
30.1,0.1,0.13,186.53568
50.1,1.6,0.18,186.53656
50.1,1.1,0.21,186.5398933
40.1,3.1,0.04,186.5432267
40.1,3.6,0.14,186.5432267
50.1,2.1,0.2,186.5432267
40.1,3.6,0.1,186.54384
40.1,4.1,0.19,186.5532267
30.1,4.1,0.01,186.55384
40.1,3.1,0.05,186.5598933
40.1,3.6,0.15,186.5598933
50.1,1.6,0.19,186.5598933
50.1,2.1,0.21,186.5598933
40.1,3.6,0.11,186.56384
30.1,4.1,0.02,186.56384
40.1,4.1,0.2,186.56384
30.1,0.1,0.14,186.56568
40.1,3.6,0.16,186.5698933
40.1,3.1,0.06,186.57384
40.1,3.6,0.12,186.57656
50.1,1.6,0.2,186.57656
30.1,4.1,0.03,186.5798933
40.1,3.1,0.07,186.58656
40.1,3.6,0.17,186.58656
40.1,3.6,0.13,186.5932267
40.1,4.1,0.21,186.5932267
40.1,2.6,0.01,186.59384
30.1,3.6,0.21,186.59384
40.1,3.1,0.08,186.6032267
50.1,1.6,0.21,186.60656
40.1,2.6,0.02,186.6098933
30.1,0.1,0.15,186.61568
40.1,3.6,0.18,186.61656
40.1,3.1,0.09,186.6198933
30.1,0.1,0.16,186.62568
40.1,2.6,0.03,186.62656
40.1,3.6,0.19,186.6332267
40.1,3.1,0.1,186.63384
40.1,2.6,0.04,186.6432267
40.1,3.6,0.2,186.6498933
30.1,0.1,0.17,186.65568
40.1,2.6,0.05,186.6598933
40.1,3.1,0.11,186.66384
40.1,3.6,0.21,186.6732267
40.1,2.6,0.06,186.67384
40.1,3.1,0.12,186.67656
30.1,0.1,0.18,186.68568
40.1,0.6,0.01,186.6932267
40.1,2.6,0.07,186.6932267
40.1,3.1,0.13,186.6998933
40.1,2.6,0.08,186.70384
40.1,0.6,0.02,186.7098933
40.1,3.1,0.14,186.71384
40.1,2.1,0.01,186.71384
40.1,2.6,0.09,186.7198933
40.1,0.6,0.14,186.7232267
40.1,0.6,0.03,186.72384
40.1,3.1,0.15,186.72656
40.1,2.1,0.02,186.7298933
40.1,2.6,0.1,186.73656
40.1,3.1,0.16,186.7432267
40.1,2.1,0.03,186.74384
40.1,0.6,0.04,186.74384
40.1,2.6,0.11,186.7532267
30.1,0.1,0.19,186.75568
40.1,0.6,0.16,186.75656
40.1,3.1,0.17,186.7598933
40.1,0.6,0.05,186.76384
40.1,2.1,0.04,186.76384
30.1,0.1,0.2,186.76568
40.1,2.6,0.12,186.7698933
40.1,0.6,0.06,186.77384
40.1,3.1,0.18,186.77384
40.1,2.1,0.05,186.77384
40.1,0.6,0.17,186.77384
40.1,2.6,0.13,186.78656
40.1,3.1,0.19,186.78656
40.1,2.1,0.06,186.79384
40.1,0.6,0.18,186.79384
40.1,0.6,0.07,186.79384
30.1,0.1,0.21,186.79568
40.1,2.6,0.14,186.8032267
40.1,3.1,0.2,186.8032267
30.1,3.6,0.14,186.80384
40.1,2.1,0.07,186.80656
40.1,0.6,0.08,186.81384
30.1,3.6,0.15,186.81384
40.1,0.6,0.19,186.81384
40.1,2.6,0.15,186.8198933
40.1,3.1,0.21,186.8198933
40.1,2.1,0.08,186.82384
30.1,3.6,0.16,186.82384
40.1,0.6,0.09,186.8332267
40.1,2.6,0.16,186.83384
40.1,0.6,0.2,186.83384
30.1,3.6,0.17,186.83384
40.1,2.1,0.09,186.8398933
40.1,0.6,0.1,186.84384
30.1,3.6,0.18,186.84384
40.1,2.6,0.17,186.8532267
40.1,0.6,0.21,186.8532267
40.1,2.1,0.1,186.85384
30.1,3.6,0.19,186.85384
40.1,0.6,0.11,186.86384
30.1,3.6,0.2,186.86384
40.1,2.1,0.11,186.87384
